Unit_ID,site,series,sand,silt,clay,oc,ph_h2o,theta_r,theta_s,cec7,bs7,ex_ca,ex_mg,ex_k,n_tot,estimated_c_to_n,Ks,town,year,avg_N2O,cold_sum,sum_tmax,sum_rad,snow_sum,precip_sum,cfd,log_avg_N2O,total_N2O,log_total_N2O
MNMOBRR_409,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_410,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_411,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_412,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_413,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_414,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_415,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_416,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_501,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_502,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_503,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_504,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_505,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_506,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_507,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_508,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_509,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_510,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_511,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_512,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_513,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_514,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_515,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_516,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_601,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_602,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_603,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_604,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_605,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_606,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_607,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_608,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_609,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_610,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_611,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_612,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_613,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_614,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_615,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_616,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_Ch00C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_Ch00S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_Ch05C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_Ch05S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_Ch10C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_Ch10S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_ChcbC,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_ChcbS,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N000C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N000S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N005C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N005S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N010C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N010S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N0cbC,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N0cbS,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N900C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N900S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N905C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N905S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N910C,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N910S,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N9cbC,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOBRR_N9cbS,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOCC_1,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOCC_2,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOCC_25,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOCC_3,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
MNMOCC_32,MNM,Barnes,38.6345454545455,37.1090909381818,24.2545454618182,2.58952380714286,6.83829787234043,0.0695032294117647,0.479834388235294,25.4571428285714,96.4642857142857,22.1516128903226,5.69032257419355,1.00967741935484,0.31555,10.7396890087948,1.50545284705882,Morris,2009,7.71755140259259,-2240,-73.5,37417.6,6300,236,NA,2.04349713789582,146.823497300966,4.98923116672972
